5.282810630083267442e-03,9.689582996495264000e-01,2.575888972039052163e-02
8.641652754789029833e-01,1.315440515869058802e-01,4.290672934190971691e-03
1.930227022203061596e-02,1.253966125559557721e-01,8.553011172220136293e-01
1.091370239913543559e-02,4.959621440653735336e-01,4.931241535354909944e-01
7.116719029009924147e-02,8.018428177575511739e-01,1.269899919523496123e-01
4.715857113643550508e-02,8.779990185947031400e-02,8.650415270040942017e-01
2.991075481909501871e-02,4.095097291104634052e-01,5.605795160704412083e-01
4.485829731184409752e-02,8.408454378202868673e-01,1.142962648678692295e-01
2.233008078771652697e-03,2.938860606501342287e-02,9.683783858562148295e-01
9.615514018481471359e-01,9.651790672422382034e-03,2.879680747943058963e-02
8.611644243582600167e-01,7.200005987162187704e-02,6.683551577011807854e-02
8.303430878021643702e-01,1.177177854583812133e-01,5.193912673945456915e-02
5.270428866133497481e-01,4.680164342517361131e-01,4.940679134914104965e-03
9.785445993945430798e-01,1.407765514771509505e-02,7.377745457741917944e-03
8.727423112827303875e-01,1.004692081603585224e-01,2.678848055691102070e-02
8.311767701116207219e-01,1.671279163132908252e-01,1.695313575088767781e-03
1.694109961766010431e-03,1.487170006395299900e-02,9.834341899742810034e-01
9.827799879321241772e-01,1.106905078925200098e-02,6.150961278623792369e-03
1.578544345861992299e-02,9.828356015591250827e-01,1.378954982254728019e-03
4.717691860727050157e-01,4.947073098146411718e-01,3.352350411265406921e-02
5.040437303869789616e-03,9.946467450403951860e-01,3.128176557351801412e-04
9.697480043179790288e-01,2.344230850352594167e-02,6.809687178495071186e-03
9.562273806432164402e-01,1.566361726796252837e-02,2.810900208882105913e-02
1.225339476916570275e-01,8.256650690028698447e-01,5.180098330547308616e-02
1.646478078106377863e-01,8.296184544317098952e-01,5.733737757652421739e-03
3.800742519140633269e-02,7.038754322945035835e-02,8.916050315791432812e-01
5.162717130412224698e-07,3.205216392992883225e-07,9.999991632066476122e-01
2.114782515209960145e-03,9.965137984221029699e-01,1.371419062687236068e-03
9.621089590458395402e-02,9.037478449407567727e-01,4.125915465942539561e-05
2.268858521040410109e-02,9.625441923274818956e-01,1.476722246211405014e-02
7.838744609760911475e-01,1.189430996228860865e-01,9.718243940102272438e-02
9.918930944595811816e-01,3.415518110400046943e-03,4.691387430018824356e-03
5.384410561121338694e-03,9.744362127061126921e-01,2.017937673276572891e-02
3.182803559398723198e-02,1.843536268916435017e-01,7.838183375143695786e-01
7.913975220301623370e-01,2.006591184733791389e-01,7.943359496458857194e-03
3.040329292651599014e-01,6.937637065754398424e-01,2.203364159400286130e-03
9.869636976546949381e-01,1.821422806624364149e-03,1.121487953868077758e-02
2.733773101230775951e-02,1.764980896729037019e-01,7.961641793147881119e-01
4.440063369356667816e-02,9.463842173031272731e-02,8.609609445761207125e-01
2.542096857275394247e-06,9.999262156994938033e-01,7.124220364881677021e-05
6.409193367223108284e-01,3.583250223066053453e-01,7.556409710839912365e-04
1.275281284939218662e-01,8.718383834920097053e-01,6.334880140684422426e-04
5.524200891808779545e-02,7.544007934379021174e-01,1.903571976440100177e-01
1.138967950114756766e-01,8.833077744593439418e-01,2.795430529180428433e-03
9.880785010996588902e-01,3.375127851662249739e-03,8.546371048678794158e-03
8.188943664183915292e-04,4.327792341113683577e-02,9.559031822224447472e-01
3.750359471775772946e-02,1.352003571802837256e-01,8.272960481019583368e-01
1.175299494037090205e-09,1.401777259445267956e-09,9.999999974229233368e-01
5.177111657886972196e-02,9.430232185755241803e-01,5.205664845605933837e-03
2.129245379276202121e-03,1.260336317537554983e-03,9.966104183031864183e-01
6.726379671666468663e-02,8.685647685399636719e-01,6.417143474337162756e-02
7.675874337561876259e-02,9.232073536641878242e-01,3.390296019344370506e-05
3.345696224327436536e-06,4.006075549060937870e-06,9.999926482282265328e-01
2.461835086414774706e-02,6.328767383133208912e-02,9.120939753045201881e-01
1.054305939155454098e-02,9.892179365794259160e-01,2.390040290195720278e-04
1.182987360692446324e-02,9.131848514769275171e-01,7.498527491614805085e-02
1.218980190238879921e-02,9.877909605970969231e-01,1.923750051427102598e-05
1.068302178931113122e-01,4.648683570159045098e-01,4.283014250909843446e-01
6.736705136789010728e-01,3.127531101210623832e-01,1.357637620003675563e-02
1.557879684458358949e-02,1.466656758632665057e-02,9.697546355690894737e-01
5.437869212156807436e-02,9.262442985214816571e-02,8.529968780262836558e-01
2.114144726537850114e-02,9.144934850190600609e-03,9.697136178844308896e-01
2.032626010798801314e-02,7.860720334057679226e-01,1.936017064862441683e-01
8.445569806527296330e-03,7.166988072587771041e-02,9.198845494675949030e-01
5.211555219530549757e-06,3.831983429947457846e-06,9.999909564613504998e-01
9.719660946737204155e-01,7.751074076899921485e-03,2.028283124937953902e-02
9.563545247813354244e-01,4.346161146397685415e-02,1.838637546877461455e-04
6.046514154942462152e-07,7.246964400041417009e-07,9.999986706521445390e-01
2.195652411008601045e-04,9.257320669568559323e-04,9.988547026919423200e-01
2.215374495736157842e-02,7.169220573958899889e-01,2.609241976467484014e-01
8.953162136478749478e-01,9.253415556893770932e-02,1.214963078318707056e-02
1.673486019485925236e-01,7.897965310764171187e-01,4.285486697499026054e-02
9.021517301548838130e-01,4.360034687929468383e-02,5.424792296582147538e-02
7.614774012751596155e-02,7.939132821327665734e-01,1.299389777397175760e-01
1.111909497090357232e-02,9.880936184225008745e-01,7.872866065954162553e-04
2.367956469108440168e-02,9.590287901733454135e-01,1.729164513556997324e-02
2.642219430055611253e-03,3.766077551316440175e-01,6.207500254383002680e-01
9.826770469699057653e-01,3.055027198246792336e-03,1.426792583184749268e-02
3.037734022059097180e-05,9.965118207456677979e-01,3.457801914111735455e-03
5.338816309884712914e-05,9.959975783878146638e-01,3.949033449086422794e-03
1.178629378118499493e-01,8.265203089538383230e-01,5.561675323431189422e-02
6.586455946578108171e-03,9.933325134799935174e-01,8.103057342838973455e-05
2.882118519354026284e-02,9.709393652361527627e-01,2.394495703069388580e-04
5.885691428331523145e-01,4.091769102013627646e-01,2.253946965485081801e-03
3.409300008410411087e-02,9.571700674376433238e-01,8.736932478252832507e-03
4.406144887149396339e-03,2.596853502011501127e-02,9.696253200927356097e-01
7.521775260248325656e-01,2.464681458637318912e-01,1.354328111435482498e-03
1.246463323235876691e-01,7.941152727519001919e-01,8.123839492451209732e-02
2.962157014168438907e-01,7.028908896912355875e-01,8.934088919205227311e-04
6.966851797266937485e-02,9.302998478744081146e-01,3.163415292272881042e-05
1.803093767927555283e-03,3.101512551835942932e-02,9.671817807137129686e-01
6.034796150311558249e-02,1.136152427393752606e-01,8.260367957575093234e-01
9.869653590045076585e-01,1.607620885924644551e-03,1.142702010956784912e-02
9.858489643129227931e-01,1.185245560179402739e-02,2.298580085283144850e-03
9.144408843882817495e-01,8.389775579268218819e-02,1.661359819035981887e-03
2.398200881765729930e-01,7.510870259462194554e-01,9.092885877207620982e-03
7.388441995722645736e-09,8.130334134825802277e-09,9.999999844812239580e-01
4.823430964534985987e-02,9.517260999326937476e-01,3.959042195635941900e-05
7.090257219319826554e-01,2.669737505217454898e-01,2.400052754627163276e-02
1.201591844581906612e-02,2.080380495475058766e-01,7.799460320066750052e-01
9.987352089076596551e-01,9.811110190235386094e-04,2.836800733168209519e-04
2.475232018291781671e-03,4.924848395594511735e-02,9.482762840257629167e-01
3.807880201577571594e-02,8.607740789439730644e-01,1.011471190402513654e-01
8.875835022871059188e-02,9.089478148740572916e-01,2.293834897232075766e-03
2.860562726699323460e-02,5.247308568233519654e-01,4.466635159096546404e-01
6.746312301380864677e-03,9.921642131748702464e-01,1.089474523748786743e-03
1.308579476770896724e-04,1.079767493181456733e-01,8.918923927341773084e-01
4.063795987203125404e-01,1.771057085523129737e-01,4.165146927273743471e-01
9.780528301414540548e-01,4.555693312223572065e-03,1.739147654632240692e-02
9.821907004297699695e-01,5.519878692341604817e-03,1.228942087788841182e-02
3.100419724089667063e-08,3.667510918652114908e-08,9.999999323206936186e-01
9.439037345314736926e-01,2.745762966025057719e-02,2.863863580827558097e-02
1.285837723687767789e-02,9.816226099162232988e-01,5.519012846899216777e-03
1.218823080104427664e-01,7.933343618215991100e-01,8.478333016795808197e-02
2.298377036101948226e-02,4.658198448828171356e-03,9.723580311901521833e-01
4.282878250623942109e-08,5.135898093093632235e-08,9.999999058122366336e-01
1.910684486478144502e-04,7.185096350218379661e-03,9.926238352011338417e-01
8.594615777150412276e-04,3.481435873814254373e-02,9.643261796841424704e-01
4.286942703615120864e-02,7.928509758529080076e-02,8.778454753785579490e-01
2.736643933599500755e-01,7.256875097090422777e-01,6.480969310078210990e-04
4.307093684442542952e-02,1.295122214141571637e-01,8.274168417414172749e-01
9.466837298315853300e-01,1.824762673448471553e-02,3.506864343392978450e-02
1.823400328816798636e-03,5.748094176340397959e-02,9.406956579077795366e-01
3.442514830872914211e-02,9.653947958313848776e-01,1.800558598860525089e-04
9.815519200680532519e-01,1.578200127204689926e-02,2.666078659899854923e-03
2.427965678748739142e-02,9.756825250562523033e-01,3.781815626039191031e-05
1.518082049240310205e-01,8.005357549248794946e-01,4.765604015108941549e-02
1.307543532527034297e-07,1.567217007135064773e-07,9.999997125239460383e-01
8.469646477807644125e-01,1.141775798964625444e-01,3.885777232277332766e-02
9.081305301112835857e-04,8.474896850391334599e-03,9.906169726194974379e-01
7.880796119706467984e-02,8.674493222573658180e-01,5.374271654556929401e-02
9.893711600450207921e-01,3.662686193882362488e-03,6.966153761097050069e-03
5.980778631706856925e-03,1.289515551591726480e-03,9.927297058167013910e-01
2.430585588282111256e-03,7.738922614220419827e-02,9.201801882695135326e-01
1.006705810455517207e-02,9.843652879635353958e-01,5.567653931909368782e-03
4.099920914122780896e-02,8.428761684195552606e-01,1.161246224392168264e-01
7.102113418911133458e-01,2.886627367908600750e-01,1.125921318026439815e-03
5.524374182932530186e-02,9.297940114135870848e-01,1.496224675708734096e-02
1.275407051067748878e-07,1.523037724655062314e-07,9.999997201555225201e-01
2.004329307320993833e-02,1.305699529918524227e-01,8.493867539349377882e-01
2.333921522968217428e-03,1.556684878469279630e-02,9.820992296923389819e-01
3.532982435127954225e-04,1.605820768592540471e-02,9.835884940705619250e-01
2.332671546240689120e-01,6.924838833812091421e-01,7.424896199472183489e-02
6.754535180819545468e-06,9.987428612430064856e-01,1.250384221812741352e-03
2.640777910325053329e-08,3.166208730014972524e-08,9.999999419301336401e-01
1.440074629114804564e-02,3.463458458726139666e-01,6.392534078362377414e-01
2.478719415515713468e-07,2.972594407492973456e-07,9.999994548686177431e-01
4.665444676441837801e-03,4.367419087701134017e-02,9.516603644465466694e-01
9.771242177484407154e-01,5.203605142556837031e-03,1.767217710900249178e-02
9.195207315285435293e-03,7.449085536930391896e-03,9.833557071477843081e-01
1.560770590035465589e-04,2.213759005056512973e-03,9.976301639359398399e-01
1.279543365400025562e-06,1.533532765863016214e-06,9.999971869238687416e-01
5.469927283835865905e-01,4.518845187719568446e-01,1.122752844456609105e-03
8.611283783286345361e-01,1.147889958597807375e-01,2.408262581158467433e-02
9.247888823333771935e-01,3.336981123566919172e-02,4.184130643095378826e-02
9.526074899860800804e-02,8.109158460782838196e-01,9.382340492310821400e-02
4.585628076408209547e-02,3.582763866320339274e-01,5.958673326038838036e-01
4.439373033970551996e-02,9.537970278365635046e-01,1.809241823731247336e-03
6.739124574617432195e-01,3.078158037302845540e-01,1.827173880797219527e-02
9.911302799892257598e-01,7.353671601236985537e-03,1.516048409537174447e-03
2.918964843840902990e-02,8.440849719344806212e-02,8.864018543681428941e-01
4.368312934696019778e-02,9.383360276195319705e-02,8.624832678910867578e-01
5.801881755054749679e-02,3.637193699259272384e-02,9.056092454568597239e-01
1.048247056783664366e-01,8.096066386039839635e-01,8.556865571764958600e-02
9.635613697222720209e-01,1.126773941786070841e-02,2.517089085986745634e-02
6.311983066050330660e-01,3.672513114398848200e-01,1.550381955082097592e-03
9.890071329348323337e-01,1.075525527268572125e-02,2.376117924818629953e-04
3.953746094181949111e-01,5.786210144974153202e-01,2.600437608438980336e-02
4.383694860090876777e-02,9.403126855493901259e-02,8.621317828441521502e-01
8.731830533152621365e-01,1.263836775094415443e-01,4.332691752961851349e-04
1.347994729328826080e-01,7.412192936646613273e-01,1.239812334024555235e-01
2.837549293996212418e-02,9.715725398117449618e-01,5.196724829308429334e-05
1.161784343131013753e-01,8.453714051615417446e-01,3.845016052535678991e-02
9.932970018531546152e-01,6.526586621217569592e-03,1.764115256278323181e-04
1.035885151360775580e-01,8.234968866297028844e-01,7.291459823421966857e-02
5.094151795404811695e-02,9.488902000826547889e-01,1.682819632970272933e-04
3.846605917430068883e-03,7.948351462065355146e-04,9.953585589363636021e-01
8.320658417755167902e-01,1.678408149735111654e-01,9.334325097188821369e-05
4.051285106647090073e-02,1.561513183049907383e-01,8.033358306285383055e-01
1.322595239573816917e-01,8.528670857788358539e-01,1.487339026378231045e-02
2.219522994788006298e-01,4.838624600909082196e-01,2.941852404302908730e-01
2.674867223445717354e-02,2.645927413061002209e-01,7.086585864594421302e-01
1.640685332945157019e-06,9.999726190952922256e-01,2.574021937463015676e-05
1.070091767691409802e-03,2.338066590917301235e-01,7.651232491405782765e-01
9.981799432340708877e-01,1.055649840621263437e-03,7.644069253079370692e-04
7.406281545017787682e-01,2.124625248816393031e-01,4.690932061658171365e-02
5.714859938231050533e-06,5.239598924882471642e-06,9.999890455411368784e-01
1.786905493886455434e-02,2.977958956886360767e-02,9.523513554922717894e-01
9.875877776259504026e-01,1.130222897193121183e-02,1.109993402118441067e-03
9.500846425425842900e-01,4.278552949735179439e-02,7.129827960064076021e-03
9.936833797028273851e-01,2.114367199938327422e-03,4.202253097234247975e-03
2.874205094865546544e-06,1.453759502969739443e-06,9.999956720354022943e-01
5.479629184805902102e-03,9.670344913002389964e-01,2.748587951495479881e-02
1.935595109312276685e-01,7.122788920563977166e-01,9.416159701237468427e-02
1.116518247704074637e-02,9.631393235022281951e-01,2.569549402073110014e-02
9.503610013643624121e-01,4.024766541416917309e-02,9.391333221468187512e-03
5.934075820847750475e-03,9.676198422009731903e-01,2.644608197817880160e-02
7.942892012576391325e-01,1.861297742330511318e-01,1.958102450930955876e-02
2.879587972957487006e-03,2.607579712277507400e-01,7.363624407992914733e-01
9.538578373192900806e-01,4.611294053418406313e-02,2.922214652579604264e-05
8.923126548449984430e-01,1.012269748418958837e-01,6.460370313105511138e-03
9.576590328417922127e-01,3.068467680626889293e-02,1.165629035193888573e-02
2.598179090592817909e-03,8.611878289858703184e-01,1.362139919235370034e-01
9.727054256946247035e-01,1.116286621420911965e-02,1.613170809116617685e-02
9.342567850439289501e-01,5.620691227588704708e-02,9.536302680183945599e-03
9.925332089252617562e-01,6.427189043210346578e-03,1.039602031527823685e-03
4.144464438501412051e-02,1.014584718351786846e-01,8.570968837798069728e-01
1.254695802630684850e-04,1.080771861897909629e-02,9.890668118007580611e-01
7.116281217482105237e-02,7.983716003490098911e-01,1.304655874761691814e-01
3.010006599556250967e-02,2.335470662553392474e-01,7.363528677490982499e-01
2.310713989481094632e-02,5.284951174670745599e-01,4.483977426381142162e-01
1.216919355405352531e-02,1.610684974471787156e-01,8.267623089987679030e-01
